condition	subject	session	cycle	trial	test	stimulus	category	response	dangerous	nutricious	correct	cumulative	RT
1	2	1	3	88	0	00001.jpg	1	1	0	0	1	7200	2668
1	2	1	3	89	0	00111.jpg	2	2	0	1	1	7300	3801
1	2	1	3	90	0	01001.jpg	1	1	0	0	1	7400	1978
1	2	1	3	91	0	10010.jpg	2	2	0	1	1	7500	3197
1	2	1	3	92	0	11111.jpg	4	4	1	1	1	7600	2860
1	2	1	3	93	0	00101.jpg	1	1	0	0	1	7700	2274
1	2	1	3	94	0	11000.jpg	1	1	0	0	1	7800	3215
1	2	1	3	95	0	11111.jpg	4	4	1	1	1	7900	3432
1	2	1	3	96	0	10111.jpg	4	4	1	1	1	8000	3400
1	2	1	0	97	1	10101pt.jpg	4	4	1	1	0	8000	8896
1	2	1	0	98	1	11011pt.jpg	4	1	1	1	0	8000	16627
1	2	1	0	99	1	00111pt.jpg	4	1	1	1	0	8000	28175
1	2	1	0	100	1	00101pt.jpg	4	1	1	1	1	8000	29750
1	2	1	0	101	1	01000pt.jpg	4	1	1	1	1	8000	19245
1	2	1	0	102	1	11110pt.jpg	4	3	1	1	0	8000	7993
1	2	1	0	103	1	01010pt.jpg	4	2	1	1	1	8000	40319
1	2	1	0	104	1	11111pt.jpg	4	4	1	1	1	8000	5393
1	2	2	1	1	0	10111.jpg	4	4	1	1	1	100	13010
1	2	2	1	2	0	10100.jpg	2	3	0	1	0	0	3930
1	2	2	1	3	0	00010.jpg	3	2	1	0	0	-100	4613
1	2	2	1	4	0	10101.jpg	2	3	0	1	0	-200	15958
1	2	2	1	5	0	10110.jpg	4	4	1	1	1	-100	11384
1	2	2	1	6	0	11000.jpg	2	1	0	1	0	-200	9737
1	2	2	1	7	0	00011.jpg	3	2	1	0	0	-300	4108
1	2	2	1	8	0	00111.jpg	3	4	1	0	0	-400	23368
1	2	2	1	9	0	11001.jpg	2	3	0	1	0	-500	47937
1	2	2	1	10	0	10110.jpg	4	3	1	1	0	-600	15677
1	2	2	1	11	0	01001.jpg	1	1	0	0	1	-500	8896
1	2	2	1	12	0	00111.jpg	3	4	1	0	0	-600	45270
1	2	2	1	13	0	10001.jpg	1	3	0	0	0	-700	17155
1	2	2	1	14	0	11111.jpg	4	4	1	1	1	-600	27389
1	2	2	1	15	0	11000.jpg	2	2	0	1	1	-500	47837
1	2	2	1	16	0	10111.jpg	4	4	1	1	1	-400	24187
1	2	2	1	17	0	00100.jpg	1	1	0	0	1	-300	7156
1	2	2	1	18	0	01100.jpg	2	2	0	1	1	-200	11439
1	2	2	1	19	0	00011.jpg	3	2	1	0	0	-300	36949
1	2	2	1	20	0	10011.jpg	3	3	1	0	1	-200	13343
1	2	2	1	21	0	01101.jpg	2	2	0	1	1	-100	17995
1	2	2	1	22	0	11101.jpg	2	4	0	1	0	-200	8970
1	2	2	1	23	0	01111.jpg	4	2	1	1	0	-300	15389
1	2	2	1	24	0	11110.jpg	4	4	1	1	1	-200	9148
1	2	2	1	25	0	01011.jpg	3	4	1	0	0	-300	14022
1	2	2	1	26	0	11010.jpg	4	3	1	1	0	-400	15973
1	2	2	1	27	0	10100.jpg	2	1	0	1	0	-500	49772
1	2	2	1	28	0	01101.jpg	2	2	0	1	1	-400	19430
1	2	2	1	29	0	01000.jpg	1	2	0	0	0	-500	6221
1	2	2	1	30	0	11111.jpg	4	4	1	1	1	-400	54740
1	2	2	1	31	0	01010.jpg	3	2	1	0	0	-500	33662
1	2	2	1	32	0	01000.jpg	1	2	0	0	0	-600	6003
1	2	2	2	33	0	10010.jpg	3	3	1	0	1	-500	25021
1	2	2	2	34	0	10001.jpg	1	3	0	0	0	-600	8756
1	2	2	2	35	0	00010.jpg	3	3	1	0	1	-500	39247
1	2	2	2	36	0	11100.jpg	2	2	0	1	1	-400	12374
1	2	2	2	37	0	10000.jpg	1	1	0	0	1	-300	16536
1	2	2	2	38	0	00001.jpg	1	1	0	0	1	-200	7482
1	2	2	2	39	0	01011.jpg	3	1	1	0	0	-300	57425
1	2	2	2	40	0	00101.jpg	1	2	0	0	0	-400	17240
1	2	2	2	41	0	01001.jpg	1	2	0	0	0	-500	30590
1	2	2	2	42	0	10100.jpg	2	4	0	1	0	-600	34910
1	2	2	2	43	0	11011.jpg	4	3	1	1	0	-700	6771
1	2	2	2	44	0	11011.jpg	4	3	1	1	0	-800	45065
1	2	2	2	45	0	10111.jpg	4	3	1	1	0	-900	25486
1	2	2	2	46	0	00001.jpg	1	1	0	0	1	-800	37929
1	2	2	2	47	0	00001.jpg	1	1	0	0	1	-700	2637
1	2	2	2	48	0	01110.jpg	4	3	1	1	0	-800	32268
1	2	2	2	49	0	01011.jpg	3	2	1	0	0	-900	57112
1	2	2	2	50	0	01110.jpg	4	4	1	1	1	-800	19036
1	2	2	2	51	0	11100.jpg	2	2	0	1	1	-700	22562
1	2	2	2	52	0	11001.jpg	2	1	0	1	0	-800	26892
1	2	2	2	53	0	10101.jpg	2	3	0	1	0	-900	28906
1	2	2	2	54	0	10010.jpg	3	3	1	0	1	-800	5326
1	2	2	2	55	0	00101.jpg	1	2	0	0	0	-900	30410
1	2	2	2	56	0	00010.jpg	3	3	1	0	1	-800	9603
1	2	2	2	57	0	01101.jpg	2	2	0	1	1	-700	4411
1	2	2	2	58	0	01110.jpg	4	4	1	1	1	-600	9100
1	2	2	2	59	0	11000.jpg	2	2	0	1	1	-500	9305
1	2	2	2	60	0	01100.jpg	2	2	0	1	1	-400	3420
1	2	2	2	61	0	10011.jpg	3	3	1	0	1	-300	3726
1	2	2	2	62	0	01111.jpg	4	4	1	1	1	-200	4641
1	2	2	2	63	0	00100.jpg	1	1	0	0	1	-100	8983
1	2	2	2	64	0	10001.jpg	1	1	0	0	1	0	6872
1	2	2	3	65	0	01000.jpg	1	2	0	0	0	-100	5991
1	2	2	3	66	0	01010.jpg	3	3	1	0	1	0	24302
1	2	2	3	67	0	10010.jpg	3	3	1	0	1	100	6268
1	2	2	3	68	0	10000.jpg	1	1	0	0	1	200	8451
1	2	2	3	69	0	11101.jpg	2	2	0	1	1	300	5433
1	2	2	3	70	0	11001.jpg	2	2	0	1	1	400	6194
1	2	2	3	71	0	01001.jpg	1	1	0	0	1	500	5842
1	2	2	3	72	0	01100.jpg	2	2	0	1	1	600	8962
1	2	2	3	73	0	01111.jpg	4	4	1	1	1	700	4244
1	2	2	3	74	0	11010.jpg	4	4	1	1	1	800	5706
1	2	2	3	75	0	01010.jpg	3	3	1	0	1	900	7878
1	2	2	3	76	0	00100.jpg	1	1	0	0	1	1000	7275
1	2	2	3	77	0	11110.jpg	4	4	1	1	1	1100	14042
1	2	2	3	78	0	10101.jpg	2	1	0	1	0	1000	6984
1	2	2	3	79	0	00011.jpg	3	3	1	0	1	1100	8056
1	2	2	3	80	0	11100.jpg	2	2	0	1	1	1200	4096
1	2	2	3	81	0	11110.jpg	4	4	1	1	1	1300	5132
1	2	2	3	82	0	00000.jpg	1	1	0	0	1	1400	7776
1	2	2	3	83	0	10000.jpg	1	1	0	0	1	1500	5769
1	2	2	3	84	0	10110.jpg	4	4	1	1	1	1600	5730
1	2	2	3	85	0	11111.jpg	4	4	1	1	1	1700	2723
1	2	2	3	86	0	11101.jpg	2	2	0	1	1	1800	7478
1	2	2	3	87	0	00101.jpg	1	1	0	0	1	1900	4939
1	2	2	3	88	0	00110.jpg	3	3	1	0	1	2000	4942
1	2	2	3	89	0	00110.jpg	3	3	1	0	1	2100	2290
1	2	2	3	90	0	00111.jpg	3	3	1	0	1	2200	2489
1	2	2	3	91	0	11011.jpg	4	4	1	1	1	2300	6198
1	2	2	3	92	0	00000.jpg	1	1	0	0	1	2400	4998
1	2	2	3	93	0	00000.jpg	1	1	0	0	1	2500	2503
1	2	2	3	94	0	00110.jpg	3	3	1	0	1	2600	10268
1	2	2	3	95	0	11010.jpg	4	4	1	1	1	2700	3154
1	2	2	3	96	0	10011.jpg	3	3	1	0	1	2800	5404
1	2	2	0	97	1	00101pt.jpg	3	3	1	0	0	2800	5404
1	2	2	0	98	1	01010pt.jpg	3	3	1	0	0	2800	5404
1	2	2	0	99	1	01000pt.jpg	3	3	1	0	0	2800	5404
1	2	2	0	100	1	11111pt.jpg	3	3	1	0	0	2800	5404
1	2	2	0	101	1	11110pt.jpg	3	3	1	0	1	2800	5404
1	2	2	0	102	1	10101pt.jpg	3	3	1	0	1	2800	5404
1	2	2	0	103	1	11011pt.jpg	3	3	1	0	0	2800	5404
1	2	2	0	104	1	00111pt.jpg	3	3	1	0	0	2800	5404
1	2	3	1	1	0	00001.jpg	1	1	0	0	1	100	23296
1	2	3	1	2	0	00100.jpg	1	3	0	0	0	0	10005
1	2	3	1	3	0	11110.jpg	2	3	0	1	0	-100	4150
1	2	3	1	4	0	00010.jpg	1	2	0	0	0	-200	30927
1	2	3	1	5	0	01000.jpg	1	1	0	0	1	-100	5867
1	2	3	1	6	0	10110.jpg	2	2	0	1	1	0	19289
1	2	3	1	7	0	11000.jpg	1	1	0	0	1	100	9175
1	2	3	1	8	0	10101.jpg	2	3	0	1	0	0	6433
1	2	3	1	9	0	11101.jpg	2	3	0	1	0	-100	18151
1	2	3	1	10	0	00101.jpg	1	1	0	0	1	0	10939
1	2	3	1	11	0	00010.jpg	1	4	0	0	0	-100	32165
1	2	3	1	12	0	01011.jpg	3	1	1	0	0	-200	7383
1	2	3	1	13	0	10011.jpg	3	4	1	0	0	-300	36656
1	2	3	1	14	0	00111.jpg	3	4	1	0	0	-400	24982
1	2	3	1	15	0	10111.jpg	4	4	1	1	1	-300	27384
1	2	3	1	16	0	11101.jpg	2	2	0	1	1	-200	21207
1	2	3	1	17	0	01110.jpg	2	2	0	1	1	-100	33176
1	2	3	1	18	0	11100.jpg	2	2	0	1	1	0	28097
1	2	3	1	19	0	11010.jpg	2	3	0	1	0	-100	27350
1	2	3	1	20	0	11011.jpg	4	2	1	1	0	-200	3985
1	2	3	1	21	0	11111.jpg	4	4	1	1	1	-100	31401
1	2	3	1	22	0	11010.jpg	2	2	0	1	1	0	12297
1	2	3	1	23	0	11000.jpg	1	1	0	0	1	100	11533
1	2	3	1	24	0	01010.jpg	1	1	0	0	1	200	19970
1	2	3	1	25	0	11101.jpg	2	3	0	1	0	100	13147
1	2	3	1	26	0	10110.jpg	2	2	0	1	1	200	18742
1	2	3	1	27	0	10010.jpg	1	2	0	0	0	100	6153
1	2	3	1	28	0	11000.jpg	1	1	0	0	1	200	11235
1	2	3	1	29	0	10000.jpg	1	1	0	0	1	300	5851
1	2	3	1	30	0	00110.jpg	1	2	0	0	0	200	11667
1	2	3	1	31	0	00011.jpg	3	3	1	0	1	300	19784
1	2	3	1	32	0	00000.jpg	1	1	0	0	1	400	9658
1	2	3	2	33	0	11110.jpg	2	2	0	1	1	500	6401
1	2	3	2	34	0	00001.jpg	1	1	0	0	1	600	5874
1	2	3	2	35	0	01010.jpg	1	2	0	0	0	500	7918
1	2	3	2	36	0	11001.jpg	2	3	0	1	0	400	9106
1	2	3	2	37	0	01100.jpg	2	2	0	1	1	500	13735
1	2	3	2	38	0	00000.jpg	1	1	0	0	1	600	3427
1	2	3	2	39	0	10001.jpg	1	2	0	0	0	500	14899
1	2	3	2	40	0	01110.jpg	2	2	0	1	1	600	3975
1	2	3	2	41	0	01001.jpg	1	1	0	0	1	700	4794
1	2	3	2	42	0	01000.jpg	1	1	0	0	1	800	2611
1	2	3	2	43	0	01101.jpg	2	4	0	1	0	700	6044
1	2	3	2	44	0	11111.jpg	4	4	1	1	1	800	4027
1	2	3	2	45	0	11111.jpg	4	4	1	1	1	900	2321
1	2	3	2	46	0	00000.jpg	1	1	0	0	1	1000	3340
1	2	3	2	47	0	01111.jpg	4	2	1	1	0	900	6007
1	2	3	2	48	0	10111.jpg	4	4	1	1	1	1000	2159
1	2	3	2	49	0	01001.jpg	1	1	0	0	1	1100	3736
1	2	3	2	50	0	00100.jpg	1	2	0	0	0	1000	6507
1	2	3	2	51	0	01101.jpg	2	1	0	1	0	900	8288
1	2	3	2	52	0	11010.jpg	2	2	0	1	1	1000	11397
1	2	3	2	53	0	00011.jpg	3	3	1	0	1	1100	13262
1	2	3	2	54	0	01011.jpg	3	4	1	0	0	1000	19675
1	2	3	2	55	0	10000.jpg	1	1	0	0	1	1100	4345
1	2	3	2	56	0	00110.jpg	1	2	0	0	0	1000	5612
1	2	3	2	57	0	00101.jpg	1	1	0	0	1	1100	7412
1	2	3	2	58	0	00010.jpg	1	1	0	0	1	1200	14917
1	2	3	2	59	0	01001.jpg	1	1	0	0	1	1300	4410
1	2	3	2	60	0	11001.jpg	2	1	0	1	0	1200	4026
1	2	3	2	61	0	01111.jpg	4	2	1	1	0	1100	26209
1	2	3	2	62	0	10011.jpg	3	1	1	0	0	1000	9561
1	2	3	2	63	0	10100.jpg	1	1	0	0	1	1100	8689
1	2	3	2	64	0	00101.jpg	1	1	0	0	1	1200	13814
1	2	3	3	65	0	10101.jpg	2	1	0	1	0	1100	14570
1	2	3	3	66	0	10010.jpg	1	2	0	0	0	1000	13309
1	2	3	3	67	0	01000.jpg	1	1	0	0	1	1100	4969
1	2	3	3	68	0	01111.jpg	4	2	1	1	0	1000	8244
1	2	3	3	69	0	00001.jpg	1	1	0	0	1	1100	14697
1	2	3	3	70	0	10110.jpg	2	2	0	1	1	1200	3622
1	2	3	3	71	0	11011.jpg	4	3	1	1	0	1100	3822
1	2	3	3	72	0	01100.jpg	2	1	0	1	0	1000	5755
1	2	3	3	73	0	00100.jpg	1	1	0	0	1	1100	2534
1	2	3	3	74	0	10111.jpg	4	4	1	1	1	1200	4170
1	2	3	3	75	0	01011.jpg	3	3	1	0	1	1300	7779
1	2	3	3	76	0	01110.jpg	2	2	0	1	1	1400	2979
1	2	3	3	77	0	11001.jpg	2	1	0	1	0	1300	3909
1	2	3	3	78	0	10000.jpg	1	1	0	0	1	1400	5650
1	2	3	3	79	0	11011.jpg	4	3	1	1	0	1300	2840
1	2	3	3	80	0	00111.jpg	3	3	1	0	1	1400	5334
1	2	3	3	81	0	11100.jpg	2	2	0	1	1	1500	10946
1	2	3	3	82	0	00011.jpg	3	3	1	0	1	1600	5469
1	2	3	3	83	0	10001.jpg	1	1	0	0	1	1700	5732
1	2	3	3	84	0	01100.jpg	2	1	0	1	0	1600	11222
1	2	3	3	85	0	11100.jpg	2	2	0	1	1	1700	5271
1	2	3	3	86	0	00110.jpg	1	2	0	0	0	1600	4525
1	2	3	3	87	0	10100.jpg	1	2	0	0	0	1500	4154
1	2	3	3	88	0	00111.jpg	3	3	1	0	1	1600	5018
1	2	3	3	89	0	10101.jpg	2	1	0	1	0	1500	14499
1	2	3	3	90	0	10010.jpg	1	2	0	0	0	1400	4145
1	2	3	3	91	0	11110.jpg	2	2	0	1	1	1500	7426
1	2	3	3	92	0	01010.jpg	1	1	0	0	1	1600	11795
1	2	3	3	93	0	10100.jpg	1	1	0	0	1	1700	5141
1	2	3	3	94	0	10011.jpg	3	3	1	0	1	1800	3527
1	2	3	3	95	0	10001.jpg	1	2	0	0	0	1700	11179
1	2	3	3	96	0	01101.jpg	2	2	0	1	1	1800	4316
1	2	3	0	97	1	10101pt.jpg	2	2	0	1	0	1800	4316
1	2	3	0	98	1	11111pt.jpg	2	2	0	1	0	1800	4316
1	2	3	0	99	1	01010pt.jpg	2	2	0	1	1	1800	4316
1	2	3	0	100	1	00101pt.jpg	2	2	0	1	1	1800	4316
1	2	3	0	101	1	11110pt.jpg	2	2	0	1	1	1800	4316
1	2	3	0	102	1	11011pt.jpg	2	2	0	1	0	1800	4316
1	2	3	0	103	1	01000pt.jpg	2	2	0	1	0	1800	4316
1	2	3	0	104	1	00111pt.jpg	2	2	0	1	1	1800	4316
1	3	1	1	1	0	11010.jpg	2	2	0	1	1	100	20309
1	3	1	1	2	0	10101.jpg	3	3	1	0	1	200	11634
1	3	1	1	3	0	01010.jpg	2	2	0	1	1	300	8626
1	3	1	1	4	0	00101.jpg	1	1	0	0	1	400	15417
1	3	1	1	5	0	00001.jpg	1	1	0	0	1	500	12657
1	3	1	1	6	0	01101.jpg	1	2	0	0	0	400	20287
1	3	1	1	7	0	10010.jpg	2	4	0	1	0	300	20956
1	3	1	1	8	0	00000.jpg	1	1	0	0	1	400	7102
1	3	1	1	9	0	11100.jpg	3	3	1	0	1	500	8611
1	3	1	1	10	0	10000.jpg	1	3	0	0	0	400	3124
1	3	1	1	11	0	01001.jpg	1	1	0	0	1	500	4198
1	3	1	1	12	0	11001.jpg	1	4	0	0	0	400	17544
1	3	1	1	13	0	00000.jpg	1	1	0	0	1	500	5505
1	3	1	1	14	0	10101.jpg	3	3	1	0	1	600	20144
1	3	1	1	15	0	01100.jpg	1	1	0	0	1	700	17905
1	3	1	1	16	0	10100.jpg	3	3	1	0	1	800	7334
1	3	1	1	17	0	01111.jpg	2	1	0	1	0	700	7866
1	3	1	1	18	0	11101.jpg	3	3	1	0	1	800	7985
1	3	1	1	19	0	01100.jpg	1	2	0	0	0	700	6018
1	3	1	1	20	0	01100.jpg	1	1	0	0	1	800	10330
1	3	1	1	21	0	00100.jpg	1	2	0	0	0	700	11230
1	3	1	1	22	0	00011.jpg	2	3	0	1	0	600	14196
1	3	1	1	23	0	10011.jpg	2	3	0	1	0	500	3603
1	3	1	1	24	0	11100.jpg	3	4	1	0	0	400	4645
1	3	1	1	25	0	00011.jpg	2	1	0	1	0	300	5915
1	3	1	1	26	0	00101.jpg	1	1	0	0	1	400	9991
1	3	1	1	27	0	10100.jpg	3	3	1	0	1	500	13152
1	3	1	1	28	0	01110.jpg	2	2	0	1	1	600	5251
1	3	1	1	29	0	00010.jpg	2	2	0	1	1	700	6426
1	3	1	1	30	0	11010.jpg	2	3	0	1	0	600	6410
1	3	1	1	31	0	10101.jpg	3	3	1	0	1	700	16362
1	3	1	1	32	0	10010.jpg	2	2	0	1	1	800	6380
1	3	1	2	33	0	01000.jpg	1	1	0	0	1	900	2631
1	3	1	2	34	0	00101.jpg	1	2	0	0	0	800	5230
1	3	1	2	35	0	00010.jpg	2	2	0	1	1	900	2853
1	3	1	2	36	0	10110.jpg	4	4	1	1	1	1000	9675
1	3	1	2	37	0	11111.jpg	4	4	1	1	1	1100	9353
1	3	1	2	38	0	01011.jpg	2	2	0	1	1	1200	6162
1	3	1	2	39	0	00100.jpg	1	1	0	0	1	1300	9252
1	3	1	2	40	0	01000.jpg	1	1	0	0	1	1400	5148
1	3	1	2	41	0	01110.jpg	2	2	0	1	1	1500	4694
1	3	1	2	42	0	00010.jpg	2	2	0	1	1	1600	3972
1	3	1	2	43	0	00110.jpg	2	4	0	1	0	1500	14388
1	3	1	2	44	0	11110.jpg	4	4	1	1	1	1600	3574
1	3	1	2	45	0	11011.jpg	2	4	0	1	0	1500	9975
1	3	1	2	46	0	10011.jpg	2	2	0	1	1	1600	3016
1	3	1	2	47	0	10110.jpg	4	4	1	1	1	1700	2488
1	3	1	2	48	0	01101.jpg	1	2	0	0	0	1600	10260
1	3	1	2	49	0	01001.jpg	1	1	0	0	1	1700	2939
1	3	1	2	50	0	00001.jpg	1	1	0	0	1	1800	3254
1	3	1	2	51	0	00100.jpg	1	2	0	0	0	1700	3716
1	3	1	2	52	0	10001.jpg	1	2	0	0	0	1600	5848
1	3	1	2	53	0	01010.jpg	2	2	0	1	1	1700	4566
1	3	1	2	54	0	10110.jpg	4	4	1	1	1	1800	3745
1	3	1	2	55	0	00110.jpg	2	2	0	1	1	1900	6810
1	3	1	2	56	0	10011.jpg	2	2	0	1	1	2000	16650
1	3	1	2	57	0	11000.jpg	1	1	0	0	1	2100	6353
1	3	1	2	58	0	01010.jpg	2	1	0	1	0	2000	8988
1	3	1	2	59	0	11011.jpg	2	2	0	1	1	2100	11445
1	3	1	2	60	0	01011.jpg	2	1	0	1	0	2000	3060
1	3	1	2	61	0	11111.jpg	4	4	1	1	1	2100	4378
1	3	1	2	62	0	10000.jpg	1	1	0	0	1	2200	5595
1	3	1	2	63	0	11110.jpg	4	4	1	1	1	2300	2692
1	3	1	2	64	0	01001.jpg	1	1	0	0	1	2400	4417
1	3	1	3	65	0	01101.jpg	1	1	0	0	1	2500	4616
1	3	1	3	66	0	00000.jpg	1	1	0	0	1	2600	5411
1	3	1	3	67	0	00011.jpg	2	1	0	1	0	2500	9410
1	3	1	3	68	0	00001.jpg	1	1	0	0	1	2600	2819
1	3	1	3	69	0	11111.jpg	4	4	1	1	1	2700	2162
1	3	1	3	70	0	00111.jpg	2	2	0	1	1	2800	6381
1	3	1	3	71	0	11001.jpg	1	3	0	0	0	2700	15381
1	3	1	3	72	0	10111.jpg	4	4	1	1	1	2800	2446
1	3	1	3	73	0	10100.jpg	3	2	1	0	0	2700	5901
1	3	1	3	74	0	11000.jpg	1	1	0	0	1	2800	4481
1	3	1	3	75	0	01000.jpg	1	1	0	0	1	2900	2447
1	3	1	3	76	0	11101.jpg	3	2	1	0	0	2800	21070
1	3	1	3	77	0	10111.jpg	4	4	1	1	1	2900	2252
1	3	1	3	78	0	11110.jpg	4	4	1	1	1	3000	1665
1	3	1	3	79	0	10001.jpg	1	1	0	0	1	3100	5183
1	3	1	3	80	0	01110.jpg	2	2	0	1	1	3200	5704
1	3	1	3	81	0	11010.jpg	2	1	0	1	0	3100	9948
1	3	1	3	82	0	10001.jpg	1	1	0	0	1	3200	5689
1	3	1	3	83	0	11011.jpg	2	3	0	1	0	3100	15941
1	3	1	3	84	0	10111.jpg	4	4	1	1	1	3200	2136
1	3	1	3	85	0	11101.jpg	3	2	1	0	0	3100	11386
1	3	1	3	86	0	10010.jpg	2	2	0	1	1	3200	4460
1	3	1	3	87	0	10000.jpg	1	2	0	0	0	3100	9434
1	3	1	3	88	0	11001.jpg	1	1	0	0	1	3200	2801
1	3	1	3	89	0	01111.jpg	2	2	0	1	1	3300	4707
1	3	1	3	90	0	01011.jpg	2	2	0	1	1	3400	2543
1	3	1	3	91	0	11100.jpg	3	3	1	0	1	3500	3971
1	3	1	3	92	0	00110.jpg	2	2	0	1	1	3600	4022
1	3	1	3	93	0	01111.jpg	2	2	0	1	1	3700	4086
1	3	1	3	94	0	11000.jpg	1	1	0	0	1	3800	5731
1	3	1	3	95	0	00111.jpg	2	2	0	1	1	3900	6359
1	3	1	3	96	0	00111.jpg	2	2	0	1	1	4000	3208
1	3	1	0	97	1	11110pt.jpg	2	4	0	1	1	4000	16211
1	3	1	0	98	1	00111pt.jpg	2	2	0	1	1	4000	10264
1	3	1	0	99	1	01000pt.jpg	2	1	0	1	1	4000	5435
1	3	1	0	100	1	10101pt.jpg	2	3	0	1	1	4000	7903
1	3	1	0	101	1	01010pt.jpg	2	1	0	1	0	4000	8826
1	3	1	0	102	1	00101pt.jpg	2	1	0	1	1	4000	6175
1	3	1	0	103	1	11011pt.jpg	2	4	0	1	0	4000	5799
1	3	1	0	104	1	11111pt.jpg	2	4	0	1	1	4000	12669
1	3	2	1	1	0	00100.jpg	1	1	0	0	1	100	12885
1	3	2	1	2	0	10110.jpg	4	4	1	1	1	200	3706
1	3	2	1	3	0	10111.jpg	4	4	1	1	1	300	3470
1	3	2	1	4	0	01010.jpg	3	2	1	0	0	200	4346
1	3	2	1	5	0	10100.jpg	2	3	0	1	0	100	9166
1	3	2	1	6	0	01001.jpg	1	1	0	0	1	200	7943
1	3	2	1	7	0	10001.jpg	1	1	0	0	1	300	7467
1	3	2	1	8	0	01110.jpg	4	2	1	1	0	200	9840
1	3	2	1	9	0	01010.jpg	3	2	1	0	0	100	6998
1	3	2	1	10	0	01010.jpg	3	3	1	0	1	200	2118
1	3	2	1	11	0	10011.jpg	3	3	1	0	1	300	2283
1	3	2	1	12	0	01101.jpg	2	2	0	1	1	400	9977
1	3	2	1	13	0	00110.jpg	3	4	1	0	0	300	5426
1	3	2	1	14	0	11101.jpg	2	3	0	1	0	200	18097
1	3	2	1	15	0	00011.jpg	3	1	1	0	0	100	17830
1	3	2	1	16	0	11111.jpg	4	4	1	1	1	200	7164
1	3	2	1	17	0	00110.jpg	3	4	1	0	0	100	3951
1	3	2	1	18	0	00010.jpg	3	4	1	0	0	0	6505
1	3	2	1	19	0	11100.jpg	2	2	0	1	1	100	22453
1	3	2	1	20	0	10101.jpg	2	2	0	1	1	200	2931
1	3	2	1	21	0	10000.jpg	1	1	0	0	1	300	3687
1	3	2	1	22	0	00111.jpg	3	3	1	0	1	400	10140
1	3	2	1	23	0	10010.jpg	3	4	1	0	0	300	8360
1	3	2	1	24	0	10110.jpg	4	4	1	1	1	400	5017
1	3	2	1	25	0	11010.jpg	4	3	1	1	0	300	3298
1	3	2	1	26	0	00101.jpg	1	1	0	0	1	400	20748
1	3	2	1	27	0	11011.jpg	4	3	1	1	0	300	4383
1	3	2	1	28	0	01011.jpg	3	4	1	0	0	200	4015
1	3	2	1	29	0	01101.jpg	2	1	0	1	0	100	7272
1	3	2	1	30	0	10100.jpg	2	2	0	1	1	200	6461
1	3	2	1	31	0	11001.jpg	2	1	0	1	0	100	13563
1	3	2	1	32	0	11000.jpg	2	2	0	1	1	200	4382
1	3	2	2	33	0	10111.jpg	4	4	1	1	1	300	10478
1	3	2	2	34	0	01100.jpg	2	1	0	1	0	200	9564
1	3	2	2	35	0	01001.jpg	1	1	0	0	1	300	4444
1	3	2	2	36	0	00111.jpg	3	3	1	0	1	400	6156
1	3	2	2	37	0	01100.jpg	2	2	0	1	1	500	3975
1	3	2	2	38	0	00101.jpg	1	2	0	0	0	400	2914
1	3	2	2	39	0	00101.jpg	1	1	0	0	1	500	2565
1	3	2	2	40	0	11010.jpg	4	3	1	1	0	400	7145
1	3	2	2	41	0	10001.jpg	1	2	0	0	0	300	10298
1	3	2	2	42	0	10010.jpg	3	4	1	0	0	200	11405
1	3	2	2	43	0	11001.jpg	2	2	0	1	1	300	4685
1	3	2	2	44	0	01111.jpg	4	3	1	1	0	200	9532
1	3	2	2	45	0	11110.jpg	4	4	1	1	1	300	4589
1	3	2	2	46	0	10000.jpg	1	2	0	0	0	200	5829
1	3	2	2	47	0	00100.jpg	1	2	0	0	0	100	12139
1	3	2	2	48	0	10101.jpg	2	2	0	1	1	200	10215
1	3	2	2	49	0	00000.jpg	1	1	0	0	1	300	6247
1	3	2	2	50	0	11000.jpg	2	1	0	1	0	200	13694
1	3	2	2	51	0	00010.jpg	3	4	1	0	0	100	17443
1	3	2	2	52	0	11011.jpg	4	3	1	1	0	0	5425
1	3	2	2	53	0	10010.jpg	3	3	1	0	1	100	5958
1	3	2	2	54	0	01011.jpg	3	4	1	0	0	0	5387
1	3	2	2	55	0	01000.jpg	1	1	0	0	1	100	11330
1	3	2	2	56	0	01101.jpg	2	2	0	1	1	200	3542
1	3	2	2	57	0	11110.jpg	4	4	1	1	1	300	3450
1	3	2	2	58	0	00100.jpg	1	2	0	0	0	200	8592
1	3	2	2	59	0	01000.jpg	1	1	0	0	1	300	2585
1	3	2	2	60	0	01100.jpg	2	1	0	1	0	200	3162
1	3	2	2	61	0	11000.jpg	2	2	0	1	1	300	7020
1	3	2	2	62	0	10101.jpg	2	2	0	1	1	400	6756
1	3	2	2	63	0	00001.jpg	1	1	0	0	1	500	2767
1	3	2	2	64	0	00111.jpg	3	4	1	0	0	400	11802
1	3	2	3	65	0	10011.jpg	3	4	1	0	0	300	8450
1	3	2	3	66	0	00011.jpg	3	3	1	0	1	400	8823
1	3	2	3	67	0	00001.jpg	1	1	0	0	1	500	2746
1	3	2	3	68	0	11100.jpg	2	2	0	1	1	600	8027
1	3	2	3	69	0	01110.jpg	4	3	1	1	0	500	8483
1	3	2	3	70	0	00001.jpg	1	1	0	0	1	600	2847
1	3	2	3	71	0	11111.jpg	4	4	1	1	1	700	4366
1	3	2	3	72	0	01001.jpg	1	1	0	0	1	800	2104
